"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"09/22/2025 00:00:00","EDT","CAPITL",61757,1077.8334
"09/22/2025 00:00:00","EDT","CENTRL",61754,1338.4666
"09/22/2025 00:00:00","EDT","DUNWOD",61760,497.6989
"09/22/2025 00:00:00","EDT","GENESE",61753,898.3987
"09/22/2025 00:00:00","EDT","HUD VL",61758,817.0843
"09/22/2025 00:00:00","EDT","LONGIL",61762,1712.9991
"09/22/2025 00:00:00","EDT","MHK VL",61756,641.8595
"09/22/2025 00:00:00","EDT","MILLWD",61759,197.0865
"09/22/2025 00:00:00","EDT","N.Y.C.",61761,4456.8547
"09/22/2025 00:00:00","EDT","NORTH",61755,510.6146
"09/22/2025 00:00:00","EDT","WEST",61752,1515.2515
"09/22/2025 01:00:00","EDT","CAPITL",61757,1047.2481
"09/22/2025 01:00:00","EDT","CENTRL",61754,1295.8931
"09/22/2025 01:00:00","EDT","DUNWOD",61760,474.2417
"09/22/2025 01:00:00","EDT","GENESE",61753,868.3019
"09/22/2025 01:00:00","EDT","HUD VL",61758,777.7976
"09/22/2025 01:00:00","EDT","LONGIL",61762,1637.9123
"09/22/2025 01:00:00","EDT","MHK VL",61756,621.3974
"09/22/2025 01:00:00","EDT","MILLWD",61759,190.3223
"09/22/2025 01:00:00","EDT","N.Y.C.",61761,4274.7332
"09/22/2025 01:00:00","EDT","NORTH",61755,535.9607
"09/22/2025 01:00:00","EDT","WEST",61752,1468.1511
"09/22/2025 02:00:00","EDT","CAPITL",61757,1030.8842
"09/22/2025 02:00:00","EDT","CENTRL",61754,1266.4535
"09/22/2025 02:00:00","EDT","DUNWOD",61760,458.0853
"09/22/2025 02:00:00","EDT","GENESE",61753,847.1406
"09/22/2025 02:00:00","EDT","HUD VL",61758,756.9456
"09/22/2025 02:00:00","EDT","LONGIL",61762,1591.9853
"09/22/2025 02:00:00","EDT","MHK VL",61756,610.9289
"09/22/2025 02:00:00","EDT","MILLWD",61759,183.9858
"09/22/2025 02:00:00","EDT","N.Y.C.",61761,4152.4731
"09/22/2025 02:00:00","EDT","NORTH",61755,538.8024
"09/22/2025 02:00:00","EDT","WEST",61752,1443.8636
"09/22/2025 03:00:00","EDT","CAPITL",61757,1028.9084
"09/22/2025 03:00:00","EDT","CENTRL",61754,1265.0029
"09/22/2025 03:00:00","EDT","DUNWOD",61760,448.1387
"09/22/2025 03:00:00","EDT","GENESE",61753,833.5326
"09/22/2025 03:00:00","EDT","HUD VL",61758,746.6603
"09/22/2025 03:00:00","EDT","LONGIL",61762,1577.1154
"09/22/2025 03:00:00","EDT","MHK VL",61756,613.0493
"09/22/2025 03:00:00","EDT","MILLWD",61759,182.5944
"09/22/2025 03:00:00","EDT","N.Y.C.",61761,4079.2106
"09/22/2025 03:00:00","EDT","NORTH",61755,535.2052
"09/22/2025 03:00:00","EDT","WEST",61752,1426.7374
"09/22/2025 04:00:00","EDT","CAPITL",61757,1048.1557
"09/22/2025 04:00:00","EDT","CENTRL",61754,1282.0417
"09/22/2025 04:00:00","EDT","DUNWOD",61760,450.6778
"09/22/2025 04:00:00","EDT","GENESE",61753,843.2903
"09/22/2025 04:00:00","EDT","HUD VL",61758,752.3027
"09/22/2025 04:00:00","EDT","LONGIL",61762,1602.886
"09/22/2025 04:00:00","EDT","MHK VL",61756,620.3073
"09/22/2025 04:00:00","EDT","MILLWD",61759,188.4231
"09/22/2025 04:00:00","EDT","N.Y.C.",61761,4104.7619
"09/22/2025 04:00:00","EDT","NORTH",61755,522.0373
"09/22/2025 04:00:00","EDT","WEST",61752,1432.4175
"09/22/2025 05:00:00","EDT","CAPITL",61757,1113.7062
"09/22/2025 05:00:00","EDT","CENTRL",61754,1360.1011
"09/22/2025 05:00:00","EDT","DUNWOD",61760,474.5342
"09/22/2025 05:00:00","EDT","GENESE",61753,889.9929
"09/22/2025 05:00:00","EDT","HUD VL",61758,796.6812
"09/22/2025 05:00:00","EDT","LONGIL",61762,1701.3802
"09/22/2025 05:00:00","EDT","MHK VL",61756,667.8564
"09/22/2025 05:00:00","EDT","MILLWD",61759,200.9579
"09/22/2025 05:00:00","EDT","N.Y.C.",61761,4328.0717
"09/22/2025 05:00:00","EDT","NORTH",61755,534.8587
"09/22/2025 05:00:00","EDT","WEST",61752,1481.3618
"09/22/2025 06:00:00","EDT","CAPITL",61757,1218.8942
"09/22/2025 06:00:00","EDT","CENTRL",61754,1499.2679
"09/22/2025 06:00:00","EDT","DUNWOD",61760,522.1131
"09/22/2025 06:00:00","EDT","GENESE",61753,989.4872
"09/22/2025 06:00:00","EDT","HUD VL",61758,881.4626
"09/22/2025 06:00:00","EDT","LONGIL",61762,1847.6872
"09/22/2025 06:00:00","EDT","MHK VL",61756,757.5224
"09/22/2025 06:00:00","EDT","MILLWD",61759,227.0655
"09/22/2025 06:00:00","EDT","N.Y.C.",61761,4771.8931
"09/22/2025 06:00:00","EDT","NORTH",61755,557.0599
"09/22/2025 06:00:00","EDT","WEST",61752,1586.5956
"09/22/2025 07:00:00","EDT","CAPITL",61757,1234.3963
"09/22/2025 07:00:00","EDT","CENTRL",61754,1547.1827
"09/22/2025 07:00:00","EDT","DUNWOD",61760,557.4338
"09/22/2025 07:00:00","EDT","GENESE",61753,1033.4036
"09/22/2025 07:00:00","EDT","HUD VL",61758,935.798
"09/22/2025 07:00:00","EDT","LONGIL",61762,1931.9794
"09/22/2025 07:00:00","EDT","MHK VL",61756,759.0852
"09/22/2025 07:00:00","EDT","MILLWD",61759,239.5647
"09/22/2025 07:00:00","EDT","N.Y.C.",61761,5189.6936
"09/22/2025 07:00:00","EDT","NORTH",61755,575.3321
"09/22/2025 07:00:00","EDT","WEST",61752,1674.706
"09/22/2025 08:00:00","EDT","CAPITL",61757,1141.663
"09/22/2025 08:00:00","EDT","CENTRL",61754,1426.9514
"09/22/2025 08:00:00","EDT","DUNWOD",61760,581.2411
"09/22/2025 08:00:00","EDT","GENESE",61753,1094.2443
"09/22/2025 08:00:00","EDT","HUD VL",61758,944.088
"09/22/2025 08:00:00","EDT","LONGIL",61762,1923.7091
"09/22/2025 08:00:00","EDT","MHK VL",61756,726.3388
"09/22/2025 08:00:00","EDT","MILLWD",61759,247.0345
"09/22/2025 08:00:00","EDT","N.Y.C.",61761,5519.3537
"09/22/2025 08:00:00","EDT","NORTH",61755,513.6678
"09/22/2025 08:00:00","EDT","WEST",61752,1703.8423
"09/22/2025 09:00:00","EDT","CAPITL",61757,1025.9764
"09/22/2025 09:00:00","EDT","CENTRL",61754,1368.4695
"09/22/2025 09:00:00","EDT","DUNWOD",61760,598.984
"09/22/2025 09:00:00","EDT","GENESE",61753,1127.4887
"09/22/2025 09:00:00","EDT","HUD VL",61758,937.3127
"09/22/2025 09:00:00","EDT","LONGIL",61762,1880.6715
"09/22/2025 09:00:00","EDT","MHK VL",61756,618.4384
"09/22/2025 09:00:00","EDT","MILLWD",61759,250.7047
"09/22/2025 09:00:00","EDT","N.Y.C.",61761,5702.7509
"09/22/2025 09:00:00","EDT","NORTH",61755,548.3539
"09/22/2025 09:00:00","EDT","WEST",61752,1696.199
"09/22/2025 10:00:00","EDT","CAPITL",61757,920.5892
"09/22/2025 10:00:00","EDT","CENTRL",61754,1372.8725
"09/22/2025 10:00:00","EDT","DUNWOD",61760,602.3636
"09/22/2025 10:00:00","EDT","GENESE",61753,1123.529
"09/22/2025 10:00:00","EDT","HUD VL",61758,907.1843
"09/22/2025 10:00:00","EDT","LONGIL",61762,1844.7241
"09/22/2025 10:00:00","EDT","MHK VL",61756,599.9264
"09/22/2025 10:00:00","EDT","MILLWD",61759,258.1074
"09/22/2025 10:00:00","EDT","N.Y.C.",61761,5793.6104
"09/22/2025 10:00:00","EDT","NORTH",61755,451.3727
"09/22/2025 10:00:00","EDT","WEST",61752,1719.3476
"09/22/2025 11:00:00","EDT","CAPITL",61757,887.6774
"09/22/2025 11:00:00","EDT","CENTRL",61754,1476.9606
"09/22/2025 11:00:00","EDT","DUNWOD",61760,612.4265
"09/22/2025 11:00:00","EDT","GENESE",61753,1075.5577
"09/22/2025 11:00:00","EDT","HUD VL",61758,894.9931
"09/22/2025 11:00:00","EDT","LONGIL",61762,1896.393
"09/22/2025 11:00:00","EDT","MHK VL",61756,594.9768
"09/22/2025 11:00:00","EDT","MILLWD",61759,251.6897
"09/22/2025 11:00:00","EDT","N.Y.C.",61761,5902.3115
"09/22/2025 11:00:00","EDT","NORTH",61755,442.9004
"09/22/2025 11:00:00","EDT","WEST",61752,1761.8038
"09/22/2025 12:00:00","EDT","CAPITL",61757,876.2802
"09/22/2025 12:00:00","EDT","CENTRL",61754,1472.903
"09/22/2025 12:00:00","EDT","DUNWOD",61760,612.3623
"09/22/2025 12:00:00","EDT","GENESE",61753,1091.6403
"09/22/2025 12:00:00","EDT","HUD VL",61758,857.2533
"09/22/2025 12:00:00","EDT","LONGIL",61762,1968.8595
"09/22/2025 12:00:00","EDT","MHK VL",61756,589.9167
"09/22/2025 12:00:00","EDT","MILLWD",61759,253.1954
"09/22/2025 12:00:00","EDT","N.Y.C.",61761,5966.9824
"09/22/2025 12:00:00","EDT","NORTH",61755,438.4544
"09/22/2025 12:00:00","EDT","WEST",61752,1788.6565
"09/22/2025 13:00:00","EDT","CAPITL",61757,925.6699
"09/22/2025 13:00:00","EDT","CENTRL",61754,1407.5552
"09/22/2025 13:00:00","EDT","DUNWOD",61760,619.4245
"09/22/2025 13:00:00","EDT","GENESE",61753,1173.3538
"09/22/2025 13:00:00","EDT","HUD VL",61758,838.2466
"09/22/2025 13:00:00","EDT","LONGIL",61762,2012.5204
"09/22/2025 13:00:00","EDT","MHK VL",61756,629.1832
"09/22/2025 13:00:00","EDT","MILLWD",61759,244.5263
"09/22/2025 13:00:00","EDT","N.Y.C.",61761,5995.1854
"09/22/2025 13:00:00","EDT","NORTH",61755,564.4482
"09/22/2025 13:00:00","EDT","WEST",61752,1776.7616
"09/22/2025 14:00:00","EDT","CAPITL",61757,1007.78
"09/22/2025 14:00:00","EDT","CENTRL",61754,1395.3693
"09/22/2025 14:00:00","EDT","DUNWOD",61760,606.2786
"09/22/2025 14:00:00","EDT","GENESE",61753,1157.1198
"09/22/2025 14:00:00","EDT","HUD VL",61758,814.787
"09/22/2025 14:00:00","EDT","LONGIL",61762,2152.1816
"09/22/2025 14:00:00","EDT","MHK VL",61756,685.0767
"09/22/2025 14:00:00","EDT","MILLWD",61759,234.0344
"09/22/2025 14:00:00","EDT","N.Y.C.",61761,6026.9438
"09/22/2025 14:00:00","EDT","NORTH",61755,565.1241
"09/22/2025 14:00:00","EDT","WEST",61752,1763.0791
"09/22/2025 15:00:00","EDT","CAPITL",61757,1154.4626
"09/22/2025 15:00:00","EDT","CENTRL",61754,1487.9346
"09/22/2025 15:00:00","EDT","DUNWOD",61760,634.4684
"09/22/2025 15:00:00","EDT","GENESE",61753,1097.9406
"09/22/2025 15:00:00","EDT","HUD VL",61758,926.4686
"09/22/2025 15:00:00","EDT","LONGIL",61762,2190.3163
"09/22/2025 15:00:00","EDT","MHK VL",61756,707.6205
"09/22/2025 15:00:00","EDT","MILLWD",61759,249.7812
"09/22/2025 15:00:00","EDT","N.Y.C.",61761,6155.8984
"09/22/2025 15:00:00","EDT","NORTH",61755,557.8907
"09/22/2025 15:00:00","EDT","WEST",61752,1799.8228
"09/22/2025 16:00:00","EDT","CAPITL",61757,1231.2178
"09/22/2025 16:00:00","EDT","CENTRL",61754,1632.1438
"09/22/2025 16:00:00","EDT","DUNWOD",61760,669.4589
"09/22/2025 16:00:00","EDT","GENESE",61753,1133.7338
"09/22/2025 16:00:00","EDT","HUD VL",61758,1006.3194
"09/22/2025 16:00:00","EDT","LONGIL",61762,2366.3296
"09/22/2025 16:00:00","EDT","MHK VL",61756,778.1076
"09/22/2025 16:00:00","EDT","MILLWD",61759,268.4433
"09/22/2025 16:00:00","EDT","N.Y.C.",61761,6249.973
"09/22/2025 16:00:00","EDT","NORTH",61755,566.3424
"09/22/2025 16:00:00","EDT","WEST",61752,1880.36
"09/22/2025 17:00:00","EDT","CAPITL",61757,1355.83
