"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"10/20/2024 00:00:00","EDT","CAPITL",61757,1069.8405
"10/20/2024 00:00:00","EDT","CENTRL",61754,1334.1001
"10/20/2024 00:00:00","EDT","DUNWOD",61760,485.3866
"10/20/2024 00:00:00","EDT","GENESE",61753,844.0228
"10/20/2024 00:00:00","EDT","HUD VL",61758,835.1325
"10/20/2024 00:00:00","EDT","LONGIL",61762,1665.7742
"10/20/2024 00:00:00","EDT","MHK VL",61756,705.1666
"10/20/2024 00:00:00","EDT","MILLWD",61759,250.1708
"10/20/2024 00:00:00","EDT","N.Y.C.",61761,4272.6741
"10/20/2024 00:00:00","EDT","NORTH",61755,576.0149
"10/20/2024 00:00:00","EDT","WEST",61752,1427.2353
"10/20/2024 01:00:00","EDT","CAPITL",61757,1042.8967
"10/20/2024 01:00:00","EDT","CENTRL",61754,1292.2771
"10/20/2024 01:00:00","EDT","DUNWOD",61760,476.8985
"10/20/2024 01:00:00","EDT","GENESE",61753,819.3802
"10/20/2024 01:00:00","EDT","HUD VL",61758,805.4675
"10/20/2024 01:00:00","EDT","LONGIL",61762,1588.6909
"10/20/2024 01:00:00","EDT","MHK VL",61756,690.1585
"10/20/2024 01:00:00","EDT","MILLWD",61759,235.1126
"10/20/2024 01:00:00","EDT","N.Y.C.",61761,4088.4298
"10/20/2024 01:00:00","EDT","NORTH",61755,579.8464
"10/20/2024 01:00:00","EDT","WEST",61752,1396.0285
"10/20/2024 02:00:00","EDT","CAPITL",61757,1034.9962
"10/20/2024 02:00:00","EDT","CENTRL",61754,1272.1597
"10/20/2024 02:00:00","EDT","DUNWOD",61760,460.6784
"10/20/2024 02:00:00","EDT","GENESE",61753,805.2731
"10/20/2024 02:00:00","EDT","HUD VL",61758,788.7792
"10/20/2024 02:00:00","EDT","LONGIL",61762,1538.9498
"10/20/2024 02:00:00","EDT","MHK VL",61756,681.1294
"10/20/2024 02:00:00","EDT","MILLWD",61759,226.9357
"10/20/2024 02:00:00","EDT","N.Y.C.",61761,3956.3024
"10/20/2024 02:00:00","EDT","NORTH",61755,561.319
"10/20/2024 02:00:00","EDT","WEST",61752,1380.9664
"10/20/2024 03:00:00","EDT","CAPITL",61757,1027.1166
"10/20/2024 03:00:00","EDT","CENTRL",61754,1264.9076
"10/20/2024 03:00:00","EDT","DUNWOD",61760,451.5613
"10/20/2024 03:00:00","EDT","GENESE",61753,800.8855
"10/20/2024 03:00:00","EDT","HUD VL",61758,781.2922
"10/20/2024 03:00:00","EDT","LONGIL",61762,1510.417
"10/20/2024 03:00:00","EDT","MHK VL",61756,681.7799
"10/20/2024 03:00:00","EDT","MILLWD",61759,219.2809
"10/20/2024 03:00:00","EDT","N.Y.C.",61761,3866.2925
"10/20/2024 03:00:00","EDT","NORTH",61755,558.7239
"10/20/2024 03:00:00","EDT","WEST",61752,1372.2674
"10/20/2024 04:00:00","EDT","CAPITL",61757,1037.6958
"10/20/2024 04:00:00","EDT","CENTRL",61754,1291.6982
"10/20/2024 04:00:00","EDT","DUNWOD",61760,446.0772
"10/20/2024 04:00:00","EDT","GENESE",61753,801.6423
"10/20/2024 04:00:00","EDT","HUD VL",61758,784.6464
"10/20/2024 04:00:00","EDT","LONGIL",61762,1510.2668
"10/20/2024 04:00:00","EDT","MHK VL",61756,690.184
"10/20/2024 04:00:00","EDT","MILLWD",61759,220.4335
"10/20/2024 04:00:00","EDT","N.Y.C.",61761,3834.93
"10/20/2024 04:00:00","EDT","NORTH",61755,560.742
"10/20/2024 04:00:00","EDT","WEST",61752,1379.0629
"10/20/2024 05:00:00","EDT","CAPITL",61757,1056.4331
"10/20/2024 05:00:00","EDT","CENTRL",61754,1331.4872
"10/20/2024 05:00:00","EDT","DUNWOD",61760,455.7853
"10/20/2024 05:00:00","EDT","GENESE",61753,818.2399
"10/20/2024 05:00:00","EDT","HUD VL",61758,804.2452
"10/20/2024 05:00:00","EDT","LONGIL",61762,1544.0202
"10/20/2024 05:00:00","EDT","MHK VL",61756,701.2028
"10/20/2024 05:00:00","EDT","MILLWD",61759,225.3432
"10/20/2024 05:00:00","EDT","N.Y.C.",61761,3869.6709
"10/20/2024 05:00:00","EDT","NORTH",61755,577.1082
"10/20/2024 05:00:00","EDT","WEST",61752,1398.6973
"10/20/2024 06:00:00","EDT","CAPITL",61757,1097.1535
"10/20/2024 06:00:00","EDT","CENTRL",61754,1397.8453
"10/20/2024 06:00:00","EDT","DUNWOD",61760,474.2646
"10/20/2024 06:00:00","EDT","GENESE",61753,851.3291
"10/20/2024 06:00:00","EDT","HUD VL",61758,844.6061
"10/20/2024 06:00:00","EDT","LONGIL",61762,1598.3077
"10/20/2024 06:00:00","EDT","MHK VL",61756,743.062
"10/20/2024 06:00:00","EDT","MILLWD",61759,235.203
"10/20/2024 06:00:00","EDT","N.Y.C.",61761,3985.8249
"10/20/2024 06:00:00","EDT","NORTH",61755,589.7322
"10/20/2024 06:00:00","EDT","WEST",61752,1433.4285
"10/20/2024 07:00:00","EDT","CAPITL",61757,1139.2148
"10/20/2024 07:00:00","EDT","CENTRL",61754,1463.8826
"10/20/2024 07:00:00","EDT","DUNWOD",61760,489.78
"10/20/2024 07:00:00","EDT","GENESE",61753,886.3609
"10/20/2024 07:00:00","EDT","HUD VL",61758,885.7203
"10/20/2024 07:00:00","EDT","LONGIL",61762,1640.3997
"10/20/2024 07:00:00","EDT","MHK VL",61756,783.0365
"10/20/2024 07:00:00","EDT","MILLWD",61759,252.4881
"10/20/2024 07:00:00","EDT","N.Y.C.",61761,4127.1221
"10/20/2024 07:00:00","EDT","NORTH",61755,613.387
"10/20/2024 07:00:00","EDT","WEST",61752,1472.5722
"10/20/2024 08:00:00","EDT","CAPITL",61757,1090.3742
"10/20/2024 08:00:00","EDT","CENTRL",61754,1392.1708
"10/20/2024 08:00:00","EDT","DUNWOD",61760,502.413
"10/20/2024 08:00:00","EDT","GENESE",61753,877.163
"10/20/2024 08:00:00","EDT","HUD VL",61758,863.2259
"10/20/2024 08:00:00","EDT","LONGIL",61762,1630.6255
"10/20/2024 08:00:00","EDT","MHK VL",61756,742.0457
"10/20/2024 08:00:00","EDT","MILLWD",61759,263.6428
"10/20/2024 08:00:00","EDT","N.Y.C.",61761,4289.6316
"10/20/2024 08:00:00","EDT","NORTH",61755,613.846
"10/20/2024 08:00:00","EDT","WEST",61752,1470.7199
"10/20/2024 09:00:00","EDT","CAPITL",61757,970.1181
"10/20/2024 09:00:00","EDT","CENTRL",61754,1215.0902
"10/20/2024 09:00:00","EDT","DUNWOD",61760,503.1835
"10/20/2024 09:00:00","EDT","GENESE",61753,787.958
"10/20/2024 09:00:00","EDT","HUD VL",61758,746.4475
"10/20/2024 09:00:00","EDT","LONGIL",61762,1571.6111
"10/20/2024 09:00:00","EDT","MHK VL",61756,629.3066
"10/20/2024 09:00:00","EDT","MILLWD",61759,264.2345
"10/20/2024 09:00:00","EDT","N.Y.C.",61761,4425.798
"10/20/2024 09:00:00","EDT","NORTH",61755,611.8657
"10/20/2024 09:00:00","EDT","WEST",61752,1409.1671
"10/20/2024 10:00:00","EDT","CAPITL",61757,887.1966
"10/20/2024 10:00:00","EDT","CENTRL",61754,1086.854
"10/20/2024 10:00:00","EDT","DUNWOD",61760,509.9533
"10/20/2024 10:00:00","EDT","GENESE",61753,708.8167
"10/20/2024 10:00:00","EDT","HUD VL",61758,645.6291
"10/20/2024 10:00:00","EDT","LONGIL",61762,1506.0569
"10/20/2024 10:00:00","EDT","MHK VL",61756,544.7574
"10/20/2024 10:00:00","EDT","MILLWD",61759,247.1879
"10/20/2024 10:00:00","EDT","N.Y.C.",61761,4543.871
"10/20/2024 10:00:00","EDT","NORTH",61755,582.9777
"10/20/2024 10:00:00","EDT","WEST",61752,1366.6902
"10/20/2024 11:00:00","EDT","CAPITL",61757,857.58
"10/20/2024 11:00:00","EDT","CENTRL",61754,1038.5664
"10/20/2024 11:00:00","EDT","DUNWOD",61760,508.1722
"10/20/2024 11:00:00","EDT","GENESE",61753,693.3244
"10/20/2024 11:00:00","EDT","HUD VL",61758,594.977
"10/20/2024 11:00:00","EDT","LONGIL",61762,1464.3505
"10/20/2024 11:00:00","EDT","MHK VL",61756,506.4271
"10/20/2024 11:00:00","EDT","MILLWD",61759,236.057
"10/20/2024 11:00:00","EDT","N.Y.C.",61761,4652.5775
"10/20/2024 11:00:00","EDT","NORTH",61755,567.531
"10/20/2024 11:00:00","EDT","WEST",61752,1352.7104
"10/20/2024 12:00:00","EDT","CAPITL",61757,831.9148
"10/20/2024 12:00:00","EDT","CENTRL",61754,1003.8865
"10/20/2024 12:00:00","EDT","DUNWOD",61760,511.8542
"10/20/2024 12:00:00","EDT","GENESE",61753,699.508
"10/20/2024 12:00:00","EDT","HUD VL",61758,579.9105
"10/20/2024 12:00:00","EDT","LONGIL",61762,1456.6519
"10/20/2024 12:00:00","EDT","MHK VL",61756,489.3119
"10/20/2024 12:00:00","EDT","MILLWD",61759,232.9072
"10/20/2024 12:00:00","EDT","N.Y.C.",61761,4736.5148
"10/20/2024 12:00:00","EDT","NORTH",61755,577.9779
"10/20/2024 12:00:00","EDT","WEST",61752,1350.2082
"10/20/2024 13:00:00","EDT","CAPITL",61757,818.9678
"10/20/2024 13:00:00","EDT","CENTRL",61754,1008.7395
"10/20/2024 13:00:00","EDT","DUNWOD",61760,518.1206
"10/20/2024 13:00:00","EDT","GENESE",61753,701.2754
"10/20/2024 13:00:00","EDT","HUD VL",61758,581.5455
"10/20/2024 13:00:00","EDT","LONGIL",61762,1494.2688
"10/20/2024 13:00:00","EDT","MHK VL",61756,480.0153
"10/20/2024 13:00:00","EDT","MILLWD",61759,228.4765
"10/20/2024 13:00:00","EDT","N.Y.C.",61761,4803.9958
"10/20/2024 13:00:00","EDT","NORTH",61755,577.7074
"10/20/2024 13:00:00","EDT","WEST",61752,1344.9536
"10/20/2024 14:00:00","EDT","CAPITL",61757,843.5601
"10/20/2024 14:00:00","EDT","CENTRL",61754,1012.4632
"10/20/2024 14:00:00","EDT","DUNWOD",61760,530.5729
"10/20/2024 14:00:00","EDT","GENESE",61753,705.0035
"10/20/2024 14:00:00","EDT","HUD VL",61758,620.732
"10/20/2024 14:00:00","EDT","LONGIL",61762,1572.9336
"10/20/2024 14:00:00","EDT","MHK VL",61756,474.1759
"10/20/2024 14:00:00","EDT","MILLWD",61759,239.7358
"10/20/2024 14:00:00","EDT","N.Y.C.",61761,4866.0142
"10/20/2024 14:00:00","EDT","NORTH",61755,579.7566
"10/20/2024 14:00:00","EDT","WEST",61752,1346.3187
"10/20/2024 15:00:00","EDT","CAPITL",61757,929.0344
"10/20/2024 15:00:00","EDT","CENTRL",61754,1073.1622
"10/20/2024 15:00:00","EDT","DUNWOD",61760,556.9963
"10/20/2024 15:00:00","EDT","GENESE",61753,733.8968
"10/20/2024 15:00:00","EDT","HUD VL",61758,714.9125
"10/20/2024 15:00:00","EDT","LONGIL",61762,1698.0255
"10/20/2024 15:00:00","EDT","MHK VL",61756,511.4366
"10/20/2024 15:00:00","EDT","MILLWD",61759,245.5622
"10/20/2024 15:00:00","EDT","N.Y.C.",61761,4944.018
"10/20/2024 15:00:00","EDT","NORTH",61755,584.4456
"10/20/2024 15:00:00","EDT","WEST",61752,1363.6423
"10/20/2024 16:00:00","EDT","CAPITL",61757,1096.987
"10/20/2024 16:00:00","EDT","CENTRL",61754,1250.2142
"10/20/2024 16:00:00","EDT","DUNWOD",61760,583.1782
"10/20/2024 16:00:00","EDT","GENESE",61753,839.2163
"10/20/2024 16:00:00","EDT","HUD VL",61758,851.3543
"10/20/2024 16:00:00","EDT","LONGIL",61762,1871.2713
"10/20/2024 16:00:00","EDT","MHK VL",61756,625.5721
"10/20/2024 16:00:00","EDT","MILLWD",61759,255.587
"10/20/2024 16:00:00","EDT","N.Y.C.",61761,5030.7697
"10/20/2024 16:00:00","EDT","NORTH",61755,594.3891
"10/20/2024 16:00:00","EDT","WEST",61752,1443.1656
"10/20/2024 17:00:00","EDT","CAPITL",61757,1269.5825
