"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"09/27/2024 00:00:00","EDT","CAPITL",61757,1108.863
"09/27/2024 00:00:00","EDT","CENTRL",61754,1358.2074
"09/27/2024 00:00:00","EDT","DUNWOD",61760,584.9063
"09/27/2024 00:00:00","EDT","GENESE",61753,909.3157
"09/27/2024 00:00:00","EDT","HUD VL",61758,887.4095
"09/27/2024 00:00:00","EDT","LONGIL",61762,2041.7094
"09/27/2024 00:00:00","EDT","MHK VL",61756,656.4551
"09/27/2024 00:00:00","EDT","MILLWD",61759,270.9063
"09/27/2024 00:00:00","EDT","N.Y.C.",61761,5194.4411
"09/27/2024 00:00:00","EDT","NORTH",61755,578.5944
"09/27/2024 00:00:00","EDT","WEST",61752,1582.3704
"09/27/2024 01:00:00","EDT","CAPITL",61757,1076.9047
"09/27/2024 01:00:00","EDT","CENTRL",61754,1318.6606
"09/27/2024 01:00:00","EDT","DUNWOD",61760,555.4978
"09/27/2024 01:00:00","EDT","GENESE",61753,876.3209
"09/27/2024 01:00:00","EDT","HUD VL",61758,842.396
"09/27/2024 01:00:00","EDT","LONGIL",61762,1926.3556
"09/27/2024 01:00:00","EDT","MHK VL",61756,635.5193
"09/27/2024 01:00:00","EDT","MILLWD",61759,250.6062
"09/27/2024 01:00:00","EDT","N.Y.C.",61761,4982.4268
"09/27/2024 01:00:00","EDT","NORTH",61755,574.2771
"09/27/2024 01:00:00","EDT","WEST",61752,1538.0834
"09/27/2024 02:00:00","EDT","CAPITL",61757,1064.3279
"09/27/2024 02:00:00","EDT","CENTRL",61754,1289.4202
"09/27/2024 02:00:00","EDT","DUNWOD",61760,529.3869
"09/27/2024 02:00:00","EDT","GENESE",61753,854.8016
"09/27/2024 02:00:00","EDT","HUD VL",61758,815.1482
"09/27/2024 02:00:00","EDT","LONGIL",61762,1850.3414
"09/27/2024 02:00:00","EDT","MHK VL",61756,623.9177
"09/27/2024 02:00:00","EDT","MILLWD",61759,238.5526
"09/27/2024 02:00:00","EDT","N.Y.C.",61761,4809.5694
"09/27/2024 02:00:00","EDT","NORTH",61755,560.4658
"09/27/2024 02:00:00","EDT","WEST",61752,1505.8112
"09/27/2024 03:00:00","EDT","CAPITL",61757,1054.4667
"09/27/2024 03:00:00","EDT","CENTRL",61754,1271
"09/27/2024 03:00:00","EDT","DUNWOD",61760,508.2826
"09/27/2024 03:00:00","EDT","GENESE",61753,843.9436
"09/27/2024 03:00:00","EDT","HUD VL",61758,798.7894
"09/27/2024 03:00:00","EDT","LONGIL",61762,1789.7357
"09/27/2024 03:00:00","EDT","MHK VL",61756,611.7403
"09/27/2024 03:00:00","EDT","MILLWD",61759,231.4381
"09/27/2024 03:00:00","EDT","N.Y.C.",61761,4572.1959
"09/27/2024 03:00:00","EDT","NORTH",61755,573.5415
"09/27/2024 03:00:00","EDT","WEST",61752,1489.3784
"09/27/2024 04:00:00","EDT","CAPITL",61757,1068.5543
"09/27/2024 04:00:00","EDT","CENTRL",61754,1313.8389
"09/27/2024 04:00:00","EDT","DUNWOD",61760,508.2051
"09/27/2024 04:00:00","EDT","GENESE",61753,849.2445
"09/27/2024 04:00:00","EDT","HUD VL",61758,801.1901
"09/27/2024 04:00:00","EDT","LONGIL",61762,1799.0426
"09/27/2024 04:00:00","EDT","MHK VL",61756,625.3915
"09/27/2024 04:00:00","EDT","MILLWD",61759,229.0595
"09/27/2024 04:00:00","EDT","N.Y.C.",61761,4503.9766
"09/27/2024 04:00:00","EDT","NORTH",61755,562.0108
"09/27/2024 04:00:00","EDT","WEST",61752,1494.0369
"09/27/2024 05:00:00","EDT","CAPITL",61757,1122.3614
"09/27/2024 05:00:00","EDT","CENTRL",61754,1360.9415
"09/27/2024 05:00:00","EDT","DUNWOD",61760,523.9461
"09/27/2024 05:00:00","EDT","GENESE",61753,887.6473
"09/27/2024 05:00:00","EDT","HUD VL",61758,839.5947
"09/27/2024 05:00:00","EDT","LONGIL",61762,1883.3259
"09/27/2024 05:00:00","EDT","MHK VL",61756,669.4267
"09/27/2024 05:00:00","EDT","MILLWD",61759,249.8495
"09/27/2024 05:00:00","EDT","N.Y.C.",61761,4688.0423
"09/27/2024 05:00:00","EDT","NORTH",61755,585.4292
"09/27/2024 05:00:00","EDT","WEST",61752,1538.4943
"09/27/2024 06:00:00","EDT","CAPITL",61757,1210.2567
"09/27/2024 06:00:00","EDT","CENTRL",61754,1521.9755
"09/27/2024 06:00:00","EDT","DUNWOD",61760,579.8952
"09/27/2024 06:00:00","EDT","GENESE",61753,966.8278
"09/27/2024 06:00:00","EDT","HUD VL",61758,917.2979
"09/27/2024 06:00:00","EDT","LONGIL",61762,2052.8965
"09/27/2024 06:00:00","EDT","MHK VL",61756,749.9665
"09/27/2024 06:00:00","EDT","MILLWD",61759,283.1946
"09/27/2024 06:00:00","EDT","N.Y.C.",61761,5136.1294
"09/27/2024 06:00:00","EDT","NORTH",61755,607.7784
"09/27/2024 06:00:00","EDT","WEST",61752,1607.3399
"09/27/2024 07:00:00","EDT","CAPITL",61757,1268.7517
"09/27/2024 07:00:00","EDT","CENTRL",61754,1579.7312
"09/27/2024 07:00:00","EDT","DUNWOD",61760,618.7963
"09/27/2024 07:00:00","EDT","GENESE",61753,1004.9505
"09/27/2024 07:00:00","EDT","HUD VL",61758,970.9541
"09/27/2024 07:00:00","EDT","LONGIL",61762,2174.0753
"09/27/2024 07:00:00","EDT","MHK VL",61756,773.3642
"09/27/2024 07:00:00","EDT","MILLWD",61759,303.2314
"09/27/2024 07:00:00","EDT","N.Y.C.",61761,5576.397
"09/27/2024 07:00:00","EDT","NORTH",61755,612.0852
"09/27/2024 07:00:00","EDT","WEST",61752,1678.6293
"09/27/2024 08:00:00","EDT","CAPITL",61757,1243.8591
"09/27/2024 08:00:00","EDT","CENTRL",61754,1483.6474
"09/27/2024 08:00:00","EDT","DUNWOD",61760,667.7542
"09/27/2024 08:00:00","EDT","GENESE",61753,952.6571
"09/27/2024 08:00:00","EDT","HUD VL",61758,982.1633
"09/27/2024 08:00:00","EDT","LONGIL",61762,2259.0889
"09/27/2024 08:00:00","EDT","MHK VL",61756,696.5377
"09/27/2024 08:00:00","EDT","MILLWD",61759,291.617
"09/27/2024 08:00:00","EDT","N.Y.C.",61761,5895.4355
"09/27/2024 08:00:00","EDT","NORTH",61755,588.5068
"09/27/2024 08:00:00","EDT","WEST",61752,1694.15
"09/27/2024 09:00:00","EDT","CAPITL",61757,1167.0978
"09/27/2024 09:00:00","EDT","CENTRL",61754,1316.9895
"09/27/2024 09:00:00","EDT","DUNWOD",61760,676.8509
"09/27/2024 09:00:00","EDT","GENESE",61753,892.823
"09/27/2024 09:00:00","EDT","HUD VL",61758,930.7675
"09/27/2024 09:00:00","EDT","LONGIL",61762,2258.0694
"09/27/2024 09:00:00","EDT","MHK VL",61756,594.4903
"09/27/2024 09:00:00","EDT","MILLWD",61759,300.2407
"09/27/2024 09:00:00","EDT","N.Y.C.",61761,6087.851
"09/27/2024 09:00:00","EDT","NORTH",61755,589.2001
"09/27/2024 09:00:00","EDT","WEST",61752,1703.2838
"09/27/2024 10:00:00","EDT","CAPITL",61757,1052.2117
"09/27/2024 10:00:00","EDT","CENTRL",61754,1278.6174
"09/27/2024 10:00:00","EDT","DUNWOD",61760,696.0635
"09/27/2024 10:00:00","EDT","GENESE",61753,905.5803
"09/27/2024 10:00:00","EDT","HUD VL",61758,904.129
"09/27/2024 10:00:00","EDT","LONGIL",61762,2285.52
"09/27/2024 10:00:00","EDT","MHK VL",61756,538.5849
"09/27/2024 10:00:00","EDT","MILLWD",61759,293.8205
"09/27/2024 10:00:00","EDT","N.Y.C.",61761,6183.982
"09/27/2024 10:00:00","EDT","NORTH",61755,587.9052
"09/27/2024 10:00:00","EDT","WEST",61752,1705.4491
"09/27/2024 11:00:00","EDT","CAPITL",61757,972.214
"09/27/2024 11:00:00","EDT","CENTRL",61754,1255.8467
"09/27/2024 11:00:00","EDT","DUNWOD",61760,691.2039
"09/27/2024 11:00:00","EDT","GENESE",61753,908.2292
"09/27/2024 11:00:00","EDT","HUD VL",61758,900.8575
"09/27/2024 11:00:00","EDT","LONGIL",61762,2232.0895
"09/27/2024 11:00:00","EDT","MHK VL",61756,520.305
"09/27/2024 11:00:00","EDT","MILLWD",61759,302.7008
"09/27/2024 11:00:00","EDT","N.Y.C.",61761,6250.3171
"09/27/2024 11:00:00","EDT","NORTH",61755,593.587
"09/27/2024 11:00:00","EDT","WEST",61752,1700.0667
"09/27/2024 12:00:00","EDT","CAPITL",61757,962.2266
"09/27/2024 12:00:00","EDT","CENTRL",61754,1339.6319
"09/27/2024 12:00:00","EDT","DUNWOD",61760,698.8768
"09/27/2024 12:00:00","EDT","GENESE",61753,917.9745
"09/27/2024 12:00:00","EDT","HUD VL",61758,930.7384
"09/27/2024 12:00:00","EDT","LONGIL",61762,2329.7182
"09/27/2024 12:00:00","EDT","MHK VL",61756,532.9271
"09/27/2024 12:00:00","EDT","MILLWD",61759,312.6396
"09/27/2024 12:00:00","EDT","N.Y.C.",61761,6319.1162
"09/27/2024 12:00:00","EDT","NORTH",61755,599.1251
"09/27/2024 12:00:00","EDT","WEST",61752,1729.9821
"09/27/2024 13:00:00","EDT","CAPITL",61757,1000.1959
"09/27/2024 13:00:00","EDT","CENTRL",61754,1451.4368
"09/27/2024 13:00:00","EDT","DUNWOD",61760,708.7224
"09/27/2024 13:00:00","EDT","GENESE",61753,985.2118
"09/27/2024 13:00:00","EDT","HUD VL",61758,971.8436
"09/27/2024 13:00:00","EDT","LONGIL",61762,2388.2041
"09/27/2024 13:00:00","EDT","MHK VL",61756,545.4043
"09/27/2024 13:00:00","EDT","MILLWD",61759,309.8751
"09/27/2024 13:00:00","EDT","N.Y.C.",61761,6370.4969
"09/27/2024 13:00:00","EDT","NORTH",61755,597.6287
"09/27/2024 13:00:00","EDT","WEST",61752,1781.5201
"09/27/2024 14:00:00","EDT","CAPITL",61757,1077.8665
"09/27/2024 14:00:00","EDT","CENTRL",61754,1478.2751
"09/27/2024 14:00:00","EDT","DUNWOD",61760,713.771
"09/27/2024 14:00:00","EDT","GENESE",61753,1009.0646
"09/27/2024 14:00:00","EDT","HUD VL",61758,996.6343
"09/27/2024 14:00:00","EDT","LONGIL",61762,2439.0696
