"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"06/03/2024 00:00:00","EDT","CAPITL",61757,1201.4701
"06/03/2024 00:00:00","EDT","CENTRL",61754,1393.3481
"06/03/2024 00:00:00","EDT","DUNWOD",61760,633.5001
"06/03/2024 00:00:00","EDT","GENESE",61753,889.7338
"06/03/2024 00:00:00","EDT","HUD VL",61758,937.8115
"06/03/2024 00:00:00","EDT","LONGIL",61762,2093.7855
"06/03/2024 00:00:00","EDT","MHK VL",61756,650.1439
"06/03/2024 00:00:00","EDT","MILLWD",61759,264.4133
"06/03/2024 00:00:00","EDT","N.Y.C.",61761,5377.5453
"06/03/2024 00:00:00","EDT","NORTH",61755,583.4455
"06/03/2024 00:00:00","EDT","WEST",61752,1516.9313
"06/03/2024 01:00:00","EDT","CAPITL",61757,1149.0014
"06/03/2024 01:00:00","EDT","CENTRL",61754,1344.6606
"06/03/2024 01:00:00","EDT","DUNWOD",61760,596.1719
"06/03/2024 01:00:00","EDT","GENESE",61753,863.6671
"06/03/2024 01:00:00","EDT","HUD VL",61758,887.3512
"06/03/2024 01:00:00","EDT","LONGIL",61762,1981.2127
"06/03/2024 01:00:00","EDT","MHK VL",61756,626.7882
"06/03/2024 01:00:00","EDT","MILLWD",61759,247.1287
"06/03/2024 01:00:00","EDT","N.Y.C.",61761,5174.7794
"06/03/2024 01:00:00","EDT","NORTH",61755,591.4683
"06/03/2024 01:00:00","EDT","WEST",61752,1482.2286
"06/03/2024 02:00:00","EDT","CAPITL",61757,1121.7386
"06/03/2024 02:00:00","EDT","CENTRL",61754,1326.66
"06/03/2024 02:00:00","EDT","DUNWOD",61760,569.2336
"06/03/2024 02:00:00","EDT","GENESE",61753,848.0458
"06/03/2024 02:00:00","EDT","HUD VL",61758,850.7002
"06/03/2024 02:00:00","EDT","LONGIL",61762,1908.0054
"06/03/2024 02:00:00","EDT","MHK VL",61756,618.3777
"06/03/2024 02:00:00","EDT","MILLWD",61759,234.643
"06/03/2024 02:00:00","EDT","N.Y.C.",61761,5018.2123
"06/03/2024 02:00:00","EDT","NORTH",61755,586.9682
"06/03/2024 02:00:00","EDT","WEST",61752,1465.3704
"06/03/2024 03:00:00","EDT","CAPITL",61757,1110.4082
"06/03/2024 03:00:00","EDT","CENTRL",61754,1325.6552
"06/03/2024 03:00:00","EDT","DUNWOD",61760,553.3297
"06/03/2024 03:00:00","EDT","GENESE",61753,843.6009
"06/03/2024 03:00:00","EDT","HUD VL",61758,833.1255
"06/03/2024 03:00:00","EDT","LONGIL",61762,1867.5971
"06/03/2024 03:00:00","EDT","MHK VL",61756,615.8396
"06/03/2024 03:00:00","EDT","MILLWD",61759,219.0051
"06/03/2024 03:00:00","EDT","N.Y.C.",61761,4925.8591
"06/03/2024 03:00:00","EDT","NORTH",61755,561.5785
"06/03/2024 03:00:00","EDT","WEST",61752,1459.5989
"06/03/2024 04:00:00","EDT","CAPITL",61757,1120.2747
"06/03/2024 04:00:00","EDT","CENTRL",61754,1351.3406
"06/03/2024 04:00:00","EDT","DUNWOD",61760,551.2134
"06/03/2024 04:00:00","EDT","GENESE",61753,860.3318
"06/03/2024 04:00:00","EDT","HUD VL",61758,829.5332
"06/03/2024 04:00:00","EDT","LONGIL",61762,1880.8688
"06/03/2024 04:00:00","EDT","MHK VL",61756,626.5386
"06/03/2024 04:00:00","EDT","MILLWD",61759,219.3008
"06/03/2024 04:00:00","EDT","N.Y.C.",61761,4951.001
"06/03/2024 04:00:00","EDT","NORTH",61755,560.3262
"06/03/2024 04:00:00","EDT","WEST",61752,1478.8197
"06/03/2024 05:00:00","EDT","CAPITL",61757,1154.7217
"06/03/2024 05:00:00","EDT","CENTRL",61754,1424.181
"06/03/2024 05:00:00","EDT","DUNWOD",61760,573.5888
"06/03/2024 05:00:00","EDT","GENESE",61753,904.404
"06/03/2024 05:00:00","EDT","HUD VL",61758,855.9303
