"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"09/29/2024 00:00:00","EDT","CAPITL",61757,1143.157
"09/29/2024 00:00:00","EDT","CENTRL",61754,1460.0018
"09/29/2024 00:00:00","EDT","DUNWOD",61760,533.3085
"09/29/2024 00:00:00","EDT","GENESE",61753,931.1974
"09/29/2024 00:00:00","EDT","HUD VL",61758,853.2531
"09/29/2024 00:00:00","EDT","LONGIL",61762,1776.7815
"09/29/2024 00:00:00","EDT","MHK VL",61756,662.0529
"09/29/2024 00:00:00","EDT","MILLWD",61759,218.7643
"09/29/2024 00:00:00","EDT","N.Y.C.",61761,4494.5919
"09/29/2024 00:00:00","EDT","NORTH",61755,580.2591
"09/29/2024 00:00:00","EDT","WEST",61752,1583.1255
"09/29/2024 01:00:00","EDT","CAPITL",61757,1103.3473
"09/29/2024 01:00:00","EDT","CENTRL",61754,1408.9659
"09/29/2024 01:00:00","EDT","DUNWOD",61760,499.78
"09/29/2024 01:00:00","EDT","GENESE",61753,898.7142
"09/29/2024 01:00:00","EDT","HUD VL",61758,815.2052
"09/29/2024 01:00:00","EDT","LONGIL",61762,1688.3699
"09/29/2024 01:00:00","EDT","MHK VL",61756,631.0261
"09/29/2024 01:00:00","EDT","MILLWD",61759,219.7704
"09/29/2024 01:00:00","EDT","N.Y.C.",61761,4310.4587
"09/29/2024 01:00:00","EDT","NORTH",61755,578.3292
"09/29/2024 01:00:00","EDT","WEST",61752,1532.1709
"09/29/2024 02:00:00","EDT","CAPITL",61757,1066.1476
"09/29/2024 02:00:00","EDT","CENTRL",61754,1373.542
"09/29/2024 02:00:00","EDT","DUNWOD",61760,485.2503
"09/29/2024 02:00:00","EDT","GENESE",61753,874.4318
"09/29/2024 02:00:00","EDT","HUD VL",61758,787.5025
"09/29/2024 02:00:00","EDT","LONGIL",61762,1630.4665
"09/29/2024 02:00:00","EDT","MHK VL",61756,614.0889
"09/29/2024 02:00:00","EDT","MILLWD",61759,197.3119
"09/29/2024 02:00:00","EDT","N.Y.C.",61761,4179.3615
"09/29/2024 02:00:00","EDT","NORTH",61755,576.6056
"09/29/2024 02:00:00","EDT","WEST",61752,1500.9042
"09/29/2024 03:00:00","EDT","CAPITL",61757,1050.1832
"09/29/2024 03:00:00","EDT","CENTRL",61754,1368.0821
"09/29/2024 03:00:00","EDT","DUNWOD",61760,464.289
"09/29/2024 03:00:00","EDT","GENESE",61753,857.4655
"09/29/2024 03:00:00","EDT","HUD VL",61758,767.6262
"09/29/2024 03:00:00","EDT","LONGIL",61762,1597.7928
"09/29/2024 03:00:00","EDT","MHK VL",61756,611.4428
"09/29/2024 03:00:00","EDT","MILLWD",61759,190.9805
"09/29/2024 03:00:00","EDT","N.Y.C.",61761,4092.3736
"09/29/2024 03:00:00","EDT","NORTH",61755,579.5094
"09/29/2024 03:00:00","EDT","WEST",61752,1478.7535
"09/29/2024 04:00:00","EDT","CAPITL",61757,1040.4868
"09/29/2024 04:00:00","EDT","CENTRL",61754,1326.8974
"09/29/2024 04:00:00","EDT","DUNWOD",61760,465.563
"09/29/2024 04:00:00","EDT","GENESE",61753,850.965
"09/29/2024 04:00:00","EDT","HUD VL",61758,760.1985
"09/29/2024 04:00:00","EDT","LONGIL",61762,1588.0595
"09/29/2024 04:00:00","EDT","MHK VL",61756,612.8802
"09/29/2024 04:00:00","EDT","MILLWD",61759,186.6658
"09/29/2024 04:00:00","EDT","N.Y.C.",61761,4044.0269
"09/29/2024 04:00:00","EDT","NORTH",61755,573.5262
"09/29/2024 04:00:00","EDT","WEST",61752,1474.9133
"09/29/2024 05:00:00","EDT","CAPITL",61757,1043.2162
"09/29/2024 05:00:00","EDT","CENTRL",61754,1335.1876
"09/29/2024 05:00:00","EDT","DUNWOD",61760,474.6124
