"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"12/06/2024 00:00:00","EST","CAPITL",61757,1349.9737
"12/06/2024 00:00:00","EST","CENTRL",61754,1797.089
"12/06/2024 00:00:00","EST","DUNWOD",61760,634.6288
"12/06/2024 00:00:00","EST","GENESE",61753,1069.2142
"12/06/2024 00:00:00","EST","HUD VL",61758,1100.3796
"12/06/2024 00:00:00","EST","LONGIL",61762,2077.2441
"12/06/2024 00:00:00","EST","MHK VL",61756,906.896
"12/06/2024 00:00:00","EST","MILLWD",61759,331.3318
"12/06/2024 00:00:00","EST","N.Y.C.",61761,5124.826
"12/06/2024 00:00:00","EST","NORTH",61755,720.244
"12/06/2024 00:00:00","EST","WEST",61752,1774.3667
"12/06/2024 01:00:00","EST","CAPITL",61757,1327.2953
"12/06/2024 01:00:00","EST","CENTRL",61754,1787.2875
"12/06/2024 01:00:00","EST","DUNWOD",61760,615.3276
"12/06/2024 01:00:00","EST","GENESE",61753,1044.6946
"12/06/2024 01:00:00","EST","HUD VL",61758,1069.4729
"12/06/2024 01:00:00","EST","LONGIL",61762,1983.9292
"12/06/2024 01:00:00","EST","MHK VL",61756,881.5256
"12/06/2024 01:00:00","EST","MILLWD",61759,318.4348
"12/06/2024 01:00:00","EST","N.Y.C.",61761,4915.6445
"12/06/2024 01:00:00","EST","NORTH",61755,717.084
"12/06/2024 01:00:00","EST","WEST",61752,1743.0794
"12/06/2024 02:00:00","EST","CAPITL",61757,1320.2726
"12/06/2024 02:00:00","EST","CENTRL",61754,1773.3068
"12/06/2024 02:00:00","EST","DUNWOD",61760,596.3076
"12/06/2024 02:00:00","EST","GENESE",61753,1032.2672
"12/06/2024 02:00:00","EST","HUD VL",61758,1058.3085
"12/06/2024 02:00:00","EST","LONGIL",61762,1927.7208
"12/06/2024 02:00:00","EST","MHK VL",61756,874.6796
"12/06/2024 02:00:00","EST","MILLWD",61759,311.8676
"12/06/2024 02:00:00","EST","N.Y.C.",61761,4771.4158
"12/06/2024 02:00:00","EST","NORTH",61755,700.6957
"12/06/2024 02:00:00","EST","WEST",61752,1727.3541
"12/06/2024 03:00:00","EST","CAPITL",61757,1323.4743
"12/06/2024 03:00:00","EST","CENTRL",61754,1782.1531
"12/06/2024 03:00:00","EST","DUNWOD",61760,588.3831
"12/06/2024 03:00:00","EST","GENESE",61753,1035.3731
"12/06/2024 03:00:00","EST","HUD VL",61758,1060.1268
"12/06/2024 03:00:00","EST","LONGIL",61762,1912.9527
"12/06/2024 03:00:00","EST","MHK VL",61756,877.089
"12/06/2024 03:00:00","EST","MILLWD",61759,311.7873
"12/06/2024 03:00:00","EST","N.Y.C.",61761,4716.8555
"12/06/2024 03:00:00","EST","NORTH",61755,690.5952
"12/06/2024 03:00:00","EST","WEST",61752,1713.5666
"12/06/2024 04:00:00","EST","CAPITL",61757,1347.5127
"12/06/2024 04:00:00","EST","CENTRL",61754,1817.6381
"12/06/2024 04:00:00","EST","DUNWOD",61760,594.369
"12/06/2024 04:00:00","EST","GENESE",61753,1056.7455
"12/06/2024 04:00:00","EST","HUD VL",61758,1077.9151
"12/06/2024 04:00:00","EST","LONGIL",61762,1956.6205
"12/06/2024 04:00:00","EST","MHK VL",61756,905.4643
"12/06/2024 04:00:00","EST","MILLWD",61759,319.5494
"12/06/2024 04:00:00","EST","N.Y.C.",61761,4765.1805
"12/06/2024 04:00:00","EST","NORTH",61755,698.9166
"12/06/2024 04:00:00","EST","WEST",61752,1727.4638
"12/06/2024 05:00:00","EST","CAPITL",61757,1438.89
"12/06/2024 05:00:00","EST","CENTRL",61754,1894.0706
"12/06/2024 05:00:00","EST","DUNWOD",61760,627.7724
"12/06/2024 05:00:00","EST","GENESE",61753,1115.2609
"12/06/2024 05:00:00","EST","HUD VL",61758,1133.5763
"12/06/2024 05:00:00","EST","LONGIL",61762,2078.1429
"12/06/2024 05:00:00","EST","MHK VL",61756,978.6562
"12/06/2024 05:00:00","EST","MILLWD",61759,339.869
"12/06/2024 05:00:00","EST","N.Y.C.",61761,5002.5377
"12/06/2024 05:00:00","EST","NORTH",61755,716.793
"12/06/2024 05:00:00","EST","WEST",61752,1790.9687
"12/06/2024 06:00:00","EST","CAPITL",61757,1557.5936
"12/06/2024 06:00:00","EST","CENTRL",61754,2038.7999
"12/06/2024 06:00:00","EST","DUNWOD",61760,692.3022
"12/06/2024 06:00:00","EST","GENESE",61753,1209.2118
"12/06/2024 06:00:00","EST","HUD VL",61758,1225.4731
"12/06/2024 06:00:00","EST","LONGIL",61762,2276.5565
"12/06/2024 06:00:00","EST","MHK VL",61756,1055.3546
"12/06/2024 06:00:00","EST","MILLWD",61759,369.0773
"12/06/2024 06:00:00","EST","N.Y.C.",61761,5487.2977
"12/06/2024 06:00:00","EST","NORTH",61755,736.5054
"12/06/2024 06:00:00","EST","WEST",61752,1892.5756
"12/06/2024 07:00:00","EST","CAPITL",61757,1618.8863
"12/06/2024 07:00:00","EST","CENTRL",61754,2124.1258
"12/06/2024 07:00:00","EST","DUNWOD",61760,739.3886
"12/06/2024 07:00:00","EST","GENESE",61753,1276.9432
"12/06/2024 07:00:00","EST","HUD VL",61758,1282.9895
"12/06/2024 07:00:00","EST","LONGIL",61762,2381.2323
"12/06/2024 07:00:00","EST","MHK VL",61756,1102.5801
"12/06/2024 07:00:00","EST","MILLWD",61759,389.264
"12/06/2024 07:00:00","EST","N.Y.C.",61761,5925.209
"12/06/2024 07:00:00","EST","NORTH",61755,747.0931
"12/06/2024 07:00:00","EST","WEST",61752,1999.105
"12/06/2024 08:00:00","EST","CAPITL",61757,1567.5598
"12/06/2024 08:00:00","EST","CENTRL",61754,2113.8052
"12/06/2024 08:00:00","EST","DUNWOD",61760,746.5086
"12/06/2024 08:00:00","EST","GENESE",61753,1272.3189
"12/06/2024 08:00:00","EST","HUD VL",61758,1258.1058
"12/06/2024 08:00:00","EST","LONGIL",61762,2330.995
"12/06/2024 08:00:00","EST","MHK VL",61756,1093.299
"12/06/2024 08:00:00","EST","MILLWD",61759,390.7498
"12/06/2024 08:00:00","EST","N.Y.C.",61761,6163.3592
"12/06/2024 08:00:00","EST","NORTH",61755,744.998
"12/06/2024 08:00:00","EST","WEST",61752,2021.721
"12/06/2024 09:00:00","EST","CAPITL",61757,1477.6452
"12/06/2024 09:00:00","EST","CENTRL",61754,2008.1018
"12/06/2024 09:00:00","EST","DUNWOD",61760,748.5191
"12/06/2024 09:00:00","EST","GENESE",61753,1216.6875
"12/06/2024 09:00:00","EST","HUD VL",61758,1192.243
"12/06/2024 09:00:00","EST","LONGIL",61762,2258.0473
"12/06/2024 09:00:00","EST","MHK VL",61756,1058.8111
"12/06/2024 09:00:00","EST","MILLWD",61759,375.4423
"12/06/2024 09:00:00","EST","N.Y.C.",61761,6312.0043
"12/06/2024 09:00:00","EST","NORTH",61755,732.2848
"12/06/2024 09:00:00","EST","WEST",61752,2002.5334
"12/06/2024 10:00:00","EST","CAPITL",61757,1409.2578
"12/06/2024 10:00:00","EST","CENTRL",61754,1960.6322
"12/06/2024 10:00:00","EST","DUNWOD",61760,734.6647
"12/06/2024 10:00:00","EST","GENESE",61753,1176.9178
"12/06/2024 10:00:00","EST","HUD VL",61758,1123.4795
"12/06/2024 10:00:00","EST","LONGIL",61762,2155.9906
"12/06/2024 10:00:00","EST","MHK VL",61756,1043.4824
"12/06/2024 10:00:00","EST","MILLWD",61759,368.9405
"12/06/2024 10:00:00","EST","N.Y.C.",61761,6334.4043
"12/06/2024 10:00:00","EST","NORTH",61755,728.8096
"12/06/2024 10:00:00","EST","WEST",61752,1993.5656
"12/06/2024 11:00:00","EST","CAPITL",61757,1389.575
"12/06/2024 11:00:00","EST","CENTRL",61754,1944.403
"12/06/2024 11:00:00","EST","DUNWOD",61760,728.2668
"12/06/2024 11:00:00","EST","GENESE",61753,1163.4221
"12/06/2024 11:00:00","EST","HUD VL",61758,1087.8065
"12/06/2024 11:00:00","EST","LONGIL",61762,2116.3194
"12/06/2024 11:00:00","EST","MHK VL",61756,1028.7707
"12/06/2024 11:00:00","EST","MILLWD",61759,359.254
"12/06/2024 11:00:00","EST","N.Y.C.",61761,6356.7362
"12/06/2024 11:00:00","EST","NORTH",61755,719.9078
"12/06/2024 11:00:00","EST","WEST",61752,2026.7252
"12/06/2024 12:00:00","EST","CAPITL",61757,1394.3851
"12/06/2024 12:00:00","EST","CENTRL",61754,1913.8604
"12/06/2024 12:00:00","EST","DUNWOD",61760,721.6559
"12/06/2024 12:00:00","EST","GENESE",61753,1183.4436
"12/06/2024 12:00:00","EST","HUD VL",61758,1063.0461
"12/06/2024 12:00:00","EST","LONGIL",61762,2099.6113
"12/06/2024 12:00:00","EST","MHK VL",61756,1011.6179
"12/06/2024 12:00:00","EST","MILLWD",61759,349.5738
"12/06/2024 12:00:00","EST","N.Y.C.",61761,6349.0767
"12/06/2024 12:00:00","EST","NORTH",61755,718.2601
"12/06/2024 12:00:00","EST","WEST",61752,2053.3193
"12/06/2024 13:00:00","EST","CAPITL",61757,1421.9661
"12/06/2024 13:00:00","EST","CENTRL",61754,1943.5253
"12/06/2024 13:00:00","EST","DUNWOD",61760,714.3342
"12/06/2024 13:00:00","EST","GENESE",61753,1233.1226
"12/06/2024 13:00:00","EST","HUD VL",61758,1095.4787
"12/06/2024 13:00:00","EST","LONGIL",61762,2141.3511
"12/06/2024 13:00:00","EST","MHK VL",61756,1005.9668
"12/06/2024 13:00:00","EST","MILLWD",61759,347.8585
"12/06/2024 13:00:00","EST","N.Y.C.",61761,6330.5277
"12/06/2024 13:00:00","EST","NORTH",61755,712.9082
"12/06/2024 13:00:00","EST","WEST",61752,2057.6456
"12/06/2024 14:00:00","EST","CAPITL",61757,1472.8578
"12/06/2024 14:00:00","EST","CENTRL",61754,2009.5107
"12/06/2024 14:00:00","EST","DUNWOD",61760,724.1417
"12/06/2024 14:00:00","EST","GENESE",61753,1250.2459
"12/06/2024 14:00:00","EST","HUD VL",61758,1140.2442
"12/06/2024 14:00:00","EST","LONGIL",61762,2252.9027
"12/06/2024 14:00:00","EST","MHK VL",61756,1050.665
"12/06/2024 14:00:00","EST","MILLWD",61759,359.1444
"12/06/2024 14:00:00","EST","N.Y.C.",61761,6345.4673
"12/06/2024 14:00:00","EST","NORTH",61755,720.7886
"12/06/2024 14:00:00","EST","WEST",61752,2045.3208
"12/06/2024 15:00:00","EST","CAPITL",61757,1586.4469
"12/06/2024 15:00:00","EST","CENTRL",61754,2033.7252
"12/06/2024 15:00:00","EST","DUNWOD",61760,757.1943
"12/06/2024 15:00:00","EST","GENESE",61753,1278.6486
"12/06/2024 15:00:00","EST","HUD VL",61758,1258.8516
"12/06/2024 15:00:00","EST","LONGIL",61762,2435.0572
"12/06/2024 15:00:00","EST","MHK VL",61756,1093.1534
"12/06/2024 15:00:00","EST","MILLWD",61759,380.3609
"12/06/2024 15:00:00","EST","N.Y.C.",61761,6445.8388
"12/06/2024 15:00:00","EST","NORTH",61755,736.8447
"12/06/2024 15:00:00","EST","WEST",61752,2032.8458
"12/06/2024 16:00:00","EST","CAPITL",61757,1717.7414
"12/06/2024 16:00:00","EST","CENTRL",61754,2105.9277
"12/06/2024 16:00:00","EST","DUNWOD",61760,802.9726
"12/06/2024 16:00:00","EST","GENESE",61753,1325.4241
"12/06/2024 16:00:00","EST","HUD VL",61758,1371.2336
"12/06/2024 16:00:00","EST","LONGIL",61762,2672.7254
"12/06/2024 16:00:00","EST","MHK VL",61756,1155.1608
"12/06/2024 16:00:00","EST","MILLWD",61759,408.3329
"12/06/2024 16:00:00","EST","N.Y.C.",61761,6624.6864
"12/06/2024 16:00:00","EST","NORTH",61755,758.02
"12/06/2024 16:00:00","EST","WEST",61752,2076.604
"12/06/2024 17:00:00","EST","CAPITL",61757,1782.3135
"12/06/2024 17:00:00","EST","CENTRL",61754,2165.1511
"12/06/2024 17:00:00","EST","DUNWOD",61760,836.9241
"12/06/2024 17:00:00","EST","GENESE",61753,1355.6581
"12/06/2024 17:00:00","EST","HUD VL",61758,1429.9002
"12/06/2024 17:00:00","EST","LONGIL",61762,2820.5425
"12/06/2024 17:00:00","EST","MHK VL",61756,1180.8176
"12/06/2024 17:00:00","EST","MILLWD",61759,437.2932
"12/06/2024 17:00:00","EST","N.Y.C.",61761,6717.0297
"12/06/2024 17:00:00","EST","NORTH",61755,780.9454
"12/06/2024 17:00:00","EST","WEST",61752,2116.8591
"12/06/2024 18:00:00","EST","CAPITL",61757,1769.7809
"12/06/2024 18:00:00","EST","CENTRL",61754,2165.1585
"12/06/2024 18:00:00","EST","DUNWOD",61760,834.0093
"12/06/2024 18:00:00","EST","GENESE",61753,1334.5559
"12/06/2024 18:00:00","EST","HUD VL",61758,1425.3323
"12/06/2024 18:00:00","EST","LONGIL",61762,2811.6531
"12/06/2024 18:00:00","EST","MHK VL",61756,1156.938
"12/06/2024 18:00:00","EST","MILLWD",61759,435.7875
"12/06/2024 18:00:00","EST","N.Y.C.",61761,6596.1528
"12/06/2024 18:00:00","EST","NORTH",61755,775.1479
"12/06/2024 18:00:00","EST","WEST",61752,2105.6338
"12/06/2024 19:00:00","EST","CAPITL",61757,1738.6147
"12/06/2024 19:00:00","EST","CENTRL",61754,2148.6104
"12/06/2024 19:00:00","EST","DUNWOD",61760,809.0257
"12/06/2024 19:00:00","EST","GENESE",61753,1307.1023
"12/06/2024 19:00:00","EST","HUD VL",61758,1398.8742
"12/06/2024 19:00:00","EST","LONGIL",61762,2754.243
"12/06/2024 19:00:00","EST","MHK VL",61756,1132.0666
"12/06/2024 19:00:00","EST","MILLWD",61759,425.8253
"12/06/2024 19:00:00","EST","N.Y.C.",61761,6433.3205
"12/06/2024 19:00:00","EST","NORTH",61755,760.205
"12/06/2024 19:00:00","EST","WEST",61752,2063.4497
"12/06/2024 20:00:00","EST","CAPITL",61757,1686.8053
"12/06/2024 20:00:00","EST","CENTRL",61754,2089.2953
"12/06/2024 20:00:00","EST","DUNWOD",61760,782.6724
"12/06/2024 20:00:00","EST","GENESE",61753,1272.8166
"12/06/2024 20:00:00","EST","HUD VL",61758,1368.0856
"12/06/2024 20:00:00","EST","LONGIL",61762,2669.653
"12/06/2024 20:00:00","EST","MHK VL",61756,1110.1862
"12/06/2024 20:00:00","EST","MILLWD",61759,414.5817
"12/06/2024 20:00:00","EST","N.Y.C.",61761,6213.1083
"12/06/2024 20:00:00","EST","NORTH",61755,748.8233
"12/06/2024 20:00:00","EST","WEST",61752,2018.1727
"12/06/2024 21:00:00","EST","CAPITL",61757,1612.8239
"12/06/2024 21:00:00","EST","CENTRL",61754,2026.3781
"12/06/2024 21:00:00","EST","DUNWOD",61760,756.9089
"12/06/2024 21:00:00","EST","GENESE",61753,1218.4148
"12/06/2024 21:00:00","EST","HUD VL",61758,1324.8345
"12/06/2024 21:00:00","EST","LONGIL",61762,2548.6263
"12/06/2024 21:00:00","EST","MHK VL",61756,1060.7018
"12/06/2024 21:00:00","EST","MILLWD",61759,394.7187
"12/06/2024 21:00:00","EST","N.Y.C.",61761,6006.2634
"12/06/2024 21:00:00","EST","NORTH",61755,729.2702
"12/06/2024 21:00:00","EST","WEST",61752,1969.6825
"12/06/2024 22:00:00","EST","CAPITL",61757,1535.3004
"12/06/2024 22:00:00","EST","CENTRL",61754,1923.1161
"12/06/2024 22:00:00","EST","DUNWOD",61760,716.5477
"12/06/2024 22:00:00","EST","GENESE",61753,1146.838
"12/06/2024 22:00:00","EST","HUD VL",61758,1257.5681
"12/06/2024 22:00:00","EST","LONGIL",61762,2401.9419
"12/06/2024 22:00:00","EST","MHK VL",61756,1007.946
"12/06/2024 22:00:00","EST","MILLWD",61759,369.799
"12/06/2024 22:00:00","EST","N.Y.C.",61761,5748.7659
"12/06/2024 22:00:00","EST","NORTH",61755,718.2528
"12/06/2024 22:00:00","EST","WEST",61752,1887.4052
"12/06/2024 23:00:00","EST","CAPITL",61757,1461.1126
"12/06/2024 23:00:00","EST","CENTRL",61754,1839.3391
"12/06/2024 23:00:00","EST","DUNWOD",61760,672.0571
"12/06/2024 23:00:00","EST","GENESE",61753,1091.3054
"12/06/2024 23:00:00","EST","HUD VL",61758,1187.6936
"12/06/2024 23:00:00","EST","LONGIL",61762,2247.0104
"12/06/2024 23:00:00","EST","MHK VL",61756,955.7335
"12/06/2024 23:00:00","EST","MILLWD",61759,346.6637
"12/06/2024 23:00:00","EST","N.Y.C.",61761,5448.6532
"12/06/2024 23:00:00","EST","NORTH",61755,710.9596
"12/06/2024 23:00:00","EST","WEST",61752,1805.6538
